"id","title","len","cite_arXiv","cite_av_media","cite_book","cite_comic","cite_conference","cite_encyclopedia","cite_episode","Cite_govtrack","cite_journal","cite_magazine","cite_press_release","cite_web","links","tables","files","math","class"
22121343,"Southern Progress Corporation",7545,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,"0"
22128544,"Chroma ATE",3190,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,"0"
22148688,"Meridian Systems",1813,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,"0"
22173154,"Sugino",2054,0,0,0,0,0,0,0,0,0,0,0,1,22,0,2,0,"0"
22188662,"My.T",2678,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,"0"
22202349,"Hybrid Television Services",3602,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,"0"
22212409,"Flint Group",2557,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,"0"
22219188,"Conister",3076,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,"0"
22224628,"B2W Software",4444,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,"0"
22234467,"Eduardo Roquero",4954,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,"1"
22244919,"Colin Brooks (politician)",2950,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,"1"
22251739,"Lebrecht Photo Library",1461,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,"0"
22255897,"Neale Burgess",2784,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,"1"
22270931,"Greengate Power Corporation",7095,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"0"
22291478,"Midland Community Center",9776,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,"0"
22295494,"Luke Donnellan",4049,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,"1"
22295552,"Joanne Duncan (politician)",3541,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,"1"
22295648,"Martin Foley (politician)",3915,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,"1"
22298454,"Lynn MacLaren",5773,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,"1"
22298501,"Alison Xamon",5026,0,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,"1"
22299089,"Warehouse Shoe Sale",2826,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,"0"
22307450,"Newedge Group",3769,0,0,0,0,0,0,0,0,0,0,0,1,36,0,1,0,"0"
22319564,"BarNone",2347,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,"0"
22324150,"Steve Herbert",7834,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,"1"
22324396,"Geoff Howard",4181,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,"1"
22327794,"Aichi small-elevator manufacturing corporation",1635,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"0"
22329121,"Kursk State University",2475,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,"3"
22329595,"GTS Technologies",3621,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,"0"
22337849,"Andrew McIntosh (Australian politician)",7063,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,"1"
22337934,"David Morris (Australian politician)",6076,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"1"
22338014,"Don Nardella",3527,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,"1"
22338277,"Kim Wells",4772,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,"1"
22369260,"New Frontier Bank",1956,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"0"
22378112,"Mosdeux",3826,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,"0"
22393609,"Young Social Innovators",2970,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,"0"
22397221,"The Animation Picture Company",3255,0,0,0,0,0,0,0,0,0,0,0,1,44,0,1,0,"0"
22421149,"NouvEON",4255,0,0,0,0,0,0,0,0,2,0,0,3,14,0,0,0,"0"
22475473,"Victorian Partnership for Advanced Computing",2759,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,"0"
22477370,"Homelite Corporation",3514,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,"0"
22510825,"Vtrim",2959,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
22513023,"American Tomahawk Company",3922,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,"0"
22519607,"Qaym",6020,0,0,0,0,0,0,0,0,0,0,0,2,39,0,1,0,"0"
22524186,"Vigilant Technology",3271,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
22531976,"Jord International",4989,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,"0"
22549414,"Quidgest",5304,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,"0"
22564394,"UltraStar Cinemas",3765,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,"0"
22572655,"WBX",6292,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,"0"
22572908,"Archirodon",2026,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
22575954,"Belarusian State Medical University",1430,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,"3"
22607795,"Vecna Technologies",10971,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,"0"
22609304,"Visionx",6398,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,"0"
22613257,"Atom Technologies",7363,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,"0"
22617127,"BioCryst Pharmaceuticals",5733,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,"0"
22628802,"Axa Ireland",3196,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,"0"
22631356,"FSBO Madison",2759,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
22631453,"Mutoh Europe nv",4680,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
22638077,"Agnisys",2461,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"0"
22660060,"Midnapore Law College",2579,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,"3"
22660193,"K.D. College of Commerce and General Studies",2159,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,"3"
22663296,"Garhbeta College",4822,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,"3"
22663758,"Belda College",3877,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,"3"
22673990,"Independent Betting Adjudication Service",6497,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
22700134,"Opencola (company)",4773,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,"0"
22724035,"Rising Sun Books",1774,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,"0"
22724957,"Executive Counsel Limited",6052,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,"0"
22734172,"Mark Waer",3009,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,"2"
22742259,"United Concordia",3994,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
22742973,"Bridgewater Systems",2851,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,"0"
22750886,"Daily Stop",2330,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,"0"
22754347,"Walkersteel",1401,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"0"
22761059,"Cinema Popular",1100,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"0"
22773970,"Art Director Management",2050,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,"0"
22799998,"Exelis Visual Information Solutions",4248,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,"0"
22809390,"Perception Digital",2666,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"0"
22821276,"KOAN (company)",1178,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"0"
22858770,"Drahtzug Stein",5499,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"0"
22860503,"Prior Scientific",2171,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"0"
22862538,"Skyhawks Sports Academy",5735,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,"0"
22874669,"Yerevan Ararat Brandy Factory",7273,0,0,0,0,0,0,0,0,0,0,0,1,44,0,3,0,"0"
22878420,"Designworks",4538,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,"0"
22878726,"Roamer (watchmaker)",3733,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,"0"
22879790,"Devil Mountain Improv League",2493,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"3"
22881423,"Christine Campbell (politician)",3952,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,"1"
22881485,"Judith Graley",3387,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,"1"
22888660,"The Co-operative brand",15226,0,0,0,0,0,0,0,0,0,0,0,1,92,1,4,0,"0"
22895589,"Liz Behjat",4034,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,"1"
22895718,"Jim Chown",2218,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"1"
22902721,"Robai",1693,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,"0"
22917250,"PostPoint",1308,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
22951421,"FootageBank HD",2191,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,"0"
22959446,"Samsung iMarketKorea",2563,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
22978914,"Iland",4419,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,"0"
23002948,"EquaTerra",3790,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"0"
23003740,"Society for Standards Professionals",8696,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,"0"
23013109,"Fox's Confectionery",3500,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,"0"
23044964,"Laticrete International",6958,0,0,0,0,0,0,0,0,1,0,0,1,31,0,0,0,"0"
23076410,"Tokyo Tokyo",2959,0,0,0,0,0,0,0,0,0,0,0,1,36,0,2,0,"0"
23087991,"Helen Bullock",2689,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,"1"
23088184,"Nick Goiran",2195,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"1"
23088241,"Alyssa Hayden",2472,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"1"
23090985,"NKK switches",1681,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,"0"
23096275,"Metron Aviation",2639,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,"0"
23105334,"Lodge Cottrell",2078,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,"0"
23111681,"RTTS",6815,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,"0"
23121059,"Polestar",4222,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,"0"
23128797,"Xen Coffee",6827,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,"0"
23154748,"OBS Logistics",3071,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,0,"0"
23155871,"AmalBank",3375,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,"0"
23160630,"Tracerco",6083,0,0,1,0,0,0,0,0,0,0,0,6,47,0,0,0,"0"
23169896,"WLS Stamping",1755,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"0"
23174394,"AlwaysHD",1636,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,"0"
23186151,"LifeWise Health Plan of Oregon",1671,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"0"
23192633,"B2B Games",3108,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"0"
23193325,"Abai Kazakh National Pedagogical University",2914,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"3"
23236485,"Pigeon (Korean company)",5140,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,"0"
23237346,"University of Luzon",3184,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,"3"
23239051,"Atlas Consortium",2438,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,"0"
23248322,"Charles G. Groat",10391,0,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,"1"
23249463,"Philip Gardiner",3174,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,"1"
23253706,"Gallup & Robinson",2725,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
23258962,"Vertos Medical",2190,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,"0"
23293883,"Centergazservice-opt",2527,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"0"
23293884,"Visiscience",2622,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"0"
23311471,"Ted Sorensen (politician)",2690,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"1"
23325548,"ShawCor",5013,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,"0"
23330723,"Wikipedia:Help desk/Archives/2009 June 20",18767,0,0,0,0,0,0,0,0,0,0,0,0,126,3,1,0,"0"
23396557,"Mintek",16955,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,0,"0"
23424451,"Our Lady of Perpetual Succor College",11584,0,0,0,0,0,0,0,0,0,0,0,5,50,0,2,0,"3"
23432107,"BCD Travel",2966,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,"0"
23456014,"Spotless Group",5405,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,"0"
23464489,"Crowe Clark Whitehill",1951,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"0"
23469016,"ANAS",2770,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,0,"0"
23476529,"Range Rover",28729,0,0,0,0,0,0,0,0,0,0,0,19,144,1,11,0,"4"
23492717,"N.S. Bienstock",5376,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,"0"
23516332,"MoVoxx",3918,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,"0"
23520323,"Khaleeji Commercial Bank",5993,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
23524867,"Eight Inc.",5119,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"0"
23528161,"GBQ Partners",3209,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"0"
23535161,"Comneon",1903,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"0"
23554506,"IZ3D",3748,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,"0"
23573030,"Bhim Rao Ambedkar College",18096,0,0,0,0,0,0,0,0,0,0,0,2,65,0,7,0,"3"
23573826,"SVOX",4846,0,0,0,0,0,0,0,0,0,0,0,7,40,0,0,0,"0"
23578583,"Allied Insurance",1900,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
23580472,"Utel (Ukraine)",1285,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,"0"
23616636,"Hassan al-Banna",23103,0,0,7,0,0,3,0,0,2,0,0,1,94,0,1,0,"1"
23630429,"ALMACO",3786,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,"0"
23634270,"Jaguar XJ (X350)",17202,0,0,0,0,0,0,0,0,0,0,0,9,88,3,3,0,"4"
23637699,"Energiapolar",1322,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
23640053,"Companhia Zaffari",5990,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"0"
23640980,"Nana 10",1189,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
23643068,"Belarusian Trade-Economic University of Consumer Cooperation",10377,0,0,0,0,0,0,0,0,0,0,0,8,10,0,3,0,"3"
23679513,"Virtual Intelligence Providers",6930,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,"0"
23695448,"Patemm",2239,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,"0"
23715482,"Al Dahra Agricultural Company",2209,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
23721225,"Gurney's Seed and Nursery Company",6255,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,0,"0"
23727893,"Dataphone",1830,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,"0"
23733767,"Sharp Chula Vista Medical Center",8369,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"0"
23733847,"Sharp Coronado Hospital",3569,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"0"
23733983,"Sharp Mary Birch Hospital for Women & Newborns",2589,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,"0"
23734170,"Sharp Mesa Vista Hospital",2310,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
23734229,"Sharp Memorial Outpatient Pavilion",2447,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
23734254,"Sharp McDonald Center",2809,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
23755958,"Medical Mutual of Ohio",8955,0,0,0,0,0,0,0,0,0,0,0,1,28,0,1,0,"0"
23764133,"Richard H. Sylvester",9321,0,0,1,0,0,0,0,0,0,0,0,2,53,0,0,0,"1"
23774566,"National Institute of Design, Bangalore",5350,0,0,0,0,0,0,0,0,0,0,0,0,35,0,5,0,"3"
23781195,"Robot Galaxy",3973,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,"0"
23807114,"SomaFM",9046,0,0,0,0,0,0,0,0,0,0,0,8,78,1,1,0,"0"
23829964,"Praga Tools",1513,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"0"
23844316,"Janine Freeman",2783,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,"1"
23856318,"Cooperative Research Centre for Advanced Composite Structures",4468,0,0,0,0,0,0,0,0,0,0,0,11,24,0,3,0,"0"
23874448,"Grain (surfboard company)",3077,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,"0"
23884551,"Chhatrapati Shivaji Institute of Technology",1446,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,"3"
23885926,"Rungta College of Engineering and Technology",2077,0,0,0,0,0,0,0,0,0,0,0,2,19,0,1,0,"3"
23897396,"Cosmic Circuits",3259,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,"0"
23928034,"Mission10X",11326,0,0,0,0,0,0,0,0,0,0,0,2,21,0,1,0,"0"
23940922,"Saudi Commission for Tourism and National Heritage",7091,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"0"
23958094,"Audio Advice, Inc.",18309,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1,0,"0"
23982636,"A. W. Dumas",4119,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"2"
23991263,"MMCS",3050,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,"0"
24011222,"Uruit",2048,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"0"
24011911,"SoftDEL Systems",8335,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,"0"
24023788,"Crystatech",2351,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,"0"
24028132,"MESA Imaging",3106,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
24031712,"Traklogg",4207,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
24062342,"CroatianTV-America",2330,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"0"
24062456,"HungarianTV-America",1827,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,"0"
24062706,"EMedia Network",5368,0,0,0,0,0,0,0,0,0,0,0,0,110,0,2,0,"0"
24070767,"Spatium 3D Technologies",1122,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
24074650,"Pakistan Board of Investment",7778,0,0,0,0,0,0,0,0,0,0,0,1,24,0,1,0,"0"
24076467,"Our Lady of Caysasay Academy",7524,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,"3"
24076958,"Nextcat",1941,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
24085276,"John Stuart Tate",3340,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,"1"
24088515,"Shadow Tor Studios",1132,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,"0"
24089314,"Orion Media",6585,0,0,0,0,0,0,0,0,0,0,0,0,73,1,2,0,"0"
24097212,"Henleys",2175,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"0"
24099564,"Liquid Computing",4381,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,"0"
24107603,"Melvita",2893,0,0,0,0,0,0,0,0,0,0,0,4,17,0,1,0,"0"
24109797,"Abellio Deutschland",3046,0,0,0,0,0,0,0,0,0,0,0,1,38,0,2,0,"0"
24116292,"Gadiv Petrochemical Industries",2472,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,"0"
24117559,"Krisp Clothing",1446,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,0,"0"
24118604,"Vielife",5079,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,"0"
24127678,"Intelig Telecom",3327,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,"0"
24133304,"Pronexus",6467,0,0,1,0,0,0,0,0,0,0,0,8,18,0,1,0,"0"
24138839,"IDG Ventures",4052,0,0,0,0,0,0,0,0,0,0,0,3,34,1,1,0,"0"
24140337,"Sercomtel",2146,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,"0"
24142785,"MACTEC",3650,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,"0"
24155389,"Indian Maritime University",21516,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,"3"
24158563,"Marie Brizard et Roger International",2688,0,0,0,0,0,0,0,0,0,0,0,2,12,0,1,0,"0"
24167339,"Heart of England Co-operative Society",4544,0,0,0,0,0,0,0,0,0,0,0,1,35,0,1,0,"0"
24168638,"L.A. Insurance",1356,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
24177551,"Piet Zwart Institute",6028,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,"3"
24185758,"Moon Nurseries",6460,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,"0"
24190656,"Wolfe Video",5002,0,0,0,0,0,0,0,0,0,0,0,7,36,0,0,0,"0"
24194310,"Security Bank (New Auburn, Wisconsin)",2929,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
24194723,"FibreTech Innovations",2318,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
24201843,"Mitchell Electronics",3776,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,"0"
24208799,"Associated Newspapers of Ceylon Limited",2342,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,"0"
24217506,"IILM Graduate School of Management",2879,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,"3"
24218627,"IILM College of Management Studies",1568,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,"3"
24246882,"Anglia Building Society",5028,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,0,"0"
24257510,"Chint Group",2805,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
24284645,"Energy Delta Institute",1139,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"3"
24306494,"Global Hospitals Group",1399,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"0"
24312282,"OpConnect Electric Vehicle Charging System",4063,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
24323556,"Z/Yen",9536,0,0,0,0,0,0,0,0,0,0,0,1,44,0,1,0,"0"
24339707,"We Are Hunted",7008,0,0,0,0,0,0,0,0,0,0,0,6,20,0,1,0,"0"
24341524,"KIU System",3224,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,"0"
24341933,"RFQ-hub",1958,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,"0"
24346905,"Frank Alban",3059,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"1"
24347007,"Ian Blayney",2310,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,"1"
24347046,"Ian Britza",2974,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,"1"
24356950,"IDology",5300,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,"0"
24363629,"Communology",3860,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,"0"
24373075,"Footagevault",4793,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,"0"
24378043,"Tech Coast Angels",12898,0,0,0,0,0,0,0,0,0,0,0,31,36,0,0,0,"0"
24388406,"Talascend",3541,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,"0"
24410863,"Applied Predictive Technologies",10767,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,"0"
24460550,"Pantech Wireless",6181,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,"0"
24466327,"Proxim",2989,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"0"
24469694,"Hughes Europe",3587,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,"0"
24527415,"Phoenix Integration",2955,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"0"
24571095,"FeONIC",6344,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,"0"
24576438,"Citizens Telephone Cooperative",1572,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,"0"
24586202,"Inversiones Aguas Metropolitanas",2287,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,"0"
24593125,"Malabar Institute of Medical Sciences",3549,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,"0"
24608516,"Minera Valparaíso",2898,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,"0"
24613086,"IM Global",7634,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,"0"
24617434,"SEB Venture Capital",1506,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,"0"
24618242,"Home Reserve",6110,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,"0"
24620255,"Provida",2859,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,"0"
24632919,"Sigdo Koppers",1706,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"0"
24633369,"SM-Chile",2976,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"0"
24637385,"Visonic",2382,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,"0"
24650795,"Gillig Phantom (school bus)",7208,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,"4"
24690784,"Sally Beauty Holdings",3432,0,0,0,0,0,0,0,0,0,0,0,2,23,0,1,0,"0"
24725283,"Huntington Learning Center",3656,0,0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,"0"
24751626,"CollegeWeekends.com",4829,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,"0"
24767178,"OldHouseWeb",1763,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,"0"
24770329,"Global Infrastructure Partners",6221,0,0,0,0,0,0,0,0,0,0,0,3,15,0,1,0,"0"
24774553,"Steven Gaal",4945,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,"2"
